date,item_name,category_name,quantity_sold_kg,unit_selling_price_rmb/kg
2022-08-18,green and red hang pepper mix,capsicum,1.0,3.66
2022-08-18,green hang pepper,capsicum,1.25,2.9
2022-08-18,green line pepper,capsicum,1.0,3.6540540540540536
2022-08-18,honghu lotus,aquatic,1.0,10.633333333333335
2022-08-18,honghu lotus root,aquatic,0.3833333333333333,29.600000000000005
2022-08-18,jigu,mushroom,1.0,3.0
2022-08-18,lotus,aquatic,5.0,2.0
2022-08-18,water chestnut,aquatic,0.825,10.0
2022-08-18,xixia xianggu mushroom,mushroom,0.20000000000000004,18.35
2022-08-19,fresh edible fungus,mushroom,1.0,2.5
2022-08-19,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-19,green and red hang pepper mix,capsicum,1.0,3.8999999999999995
2022-08-19,green hang pepper,capsicum,1.0,2.9
2022-08-19,green line pepper,capsicum,1.0,3.8333333333333335
2022-08-19,honghu lotus,aquatic,1.0,10.925000000000002
2022-08-19,honghu lotus root,aquatic,0.5727272727272728,29.6
2022-08-19,jigu,mushroom,1.0,3.9
2022-08-19,lotus,aquatic,5.0,2.0
2022-08-19,tremella,mushroom,1.0,4.9
2022-08-19,water chestnut,aquatic,0.9,10.0
2022-08-19,xixia xianggu mushroom,mushroom,0.2,21.6
2022-08-20,fresh edible fungus,mushroom,1.0,2.325
2022-08-20,ginger and xiaomijiao mix,capsicum,1.0,3.3545454545454545
2022-08-20,green and red hang pepper mix,capsicum,1.0,3.8499999999999996
2022-08-20,green hang pepper,capsicum,1.0,2.9
2022-08-20,honghu lotus root,aquatic,0.4166666666666667,29.600000000000005
2022-08-20,jigu,mushroom,1.0,3.78
2022-08-20,lotus,aquatic,5.0,2.0
2022-08-20,water chestnut,aquatic,0.3,10.0
2022-08-20,xixia xianggu mushroom,mushroom,0.20740740740740743,20.15555555555556
2022-08-21,fresh edible fungus,mushroom,1.0,2.5
2022-08-21,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-21,green and red hang pepper mix,capsicum,1.0,3.8076923076923075
2022-08-21,green hang pepper,capsicum,1.0,2.9
2022-08-21,green line pepper,capsicum,1.0,3.8999999999999995
2022-08-21,honghu lotus root,aquatic,0.3,29.6
2022-08-21,jigu,mushroom,1.0,3.0666666666666664
2022-08-21,lotus,aquatic,5.0,2.0
2022-08-21,water chestnut,aquatic,0.3,10.0
2022-08-21,xixia xianggu mushroom,mushroom,0.2,21.6
2022-08-22,fresh edible fungus,mushroom,1.0,2.033333333333333
2022-08-22,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-22,green and red hang pepper mix,capsicum,1.0,3.6999999999999997
2022-08-22,green hang pepper,capsicum,1.0,2.9
2022-08-22,green line pepper,capsicum,1.0,3.6
2022-08-22,honghu lotus root,aquatic,0.35,29.6
2022-08-22,jigu,mushroom,1.0,3.3
2022-08-22,lotus,aquatic,5.714285714285714,2.0
2022-08-22,water chestnut,aquatic,0.5,10.0
2022-08-22,xixia xianggu mushroom,mushroom,0.2,21.6
2022-08-23,fresh edible fungus,mushroom,1.0,2.08
2022-08-23,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-23,green and red hang pepper mix,capsicum,1.0,3.3
2022-08-23,green hang pepper,capsicum,1.0,2.45
2022-08-23,green line pepper,capsicum,1.0,3.9
2022-08-23,honghu lotus root,aquatic,0.35714285714285715,29.6
2022-08-23,jigu,mushroom,1.0,3.1
2022-08-23,lotus,aquatic,5.625,2.0
2022-08-23,water chestnut,aquatic,0.6,10.0
2022-08-23,xixia xianggu mushroom,mushroom,0.2,19.1625
2022-08-24,fresh edible fungus,mushroom,1.0,2.15
2022-08-24,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-24,green and red hang pepper mix,capsicum,1.0,2.9400000000000004
2022-08-24,green hang pepper,capsicum,1.0,2.5142857142857147
2022-08-24,green line pepper,capsicum,1.0,3.66
2022-08-24,jigu,mushroom,1.0,3.15
2022-08-24,lotus,aquatic,5.0,2.0
2022-08-24,water chestnut,aquatic,0.35,10.0
2022-08-24,xixia xianggu mushroom,mushroom,0.2,19.84375
2022-08-25,fresh edible fungus,mushroom,1.0,2.5
2022-08-25,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-25,green and red hang pepper mix,capsicum,1.0,3.66
2022-08-25,green hang pepper,capsicum,1.0,2.45
2022-08-25,jigu,mushroom,1.0,3.9
2022-08-25,lotus,aquatic,5.0,2.0
2022-08-25,tremella,mushroom,1.0,4.9
2022-08-25,water chestnut,aquatic,0.3,10.0
2022-08-25,xixia xianggu mushroom,mushroom,0.2057142857142857,20.982857142857146
2022-08-26,fresh edible fungus,mushroom,1.0,1.8
2022-08-26,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-26,green and red hang pepper mix,capsicum,1.0,3.0999999999999996
2022-08-26,green hang pepper,capsicum,1.0,2.45
2022-08-26,green line pepper,capsicum,1.0,3.2600000000000002
2022-08-26,jigu,mushroom,1.0,2.3
2022-08-26,lotus,aquatic,5.0,2.0
2022-08-26,xixia xianggu mushroom,mushroom,0.18421052631578946,17.978947368421053
2022-08-27,fresh edible fungus,mushroom,1.0,2.5
2022-08-27,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-27,green and red hang pepper mix,capsicum,1.0,3.9
2022-08-27,green line pepper,capsicum,1.0,3.9
2022-08-27,jigu,mushroom,1.0,3.5
2022-08-27,lotus,aquatic,5.0,2.0
2022-08-27,water chestnut,aquatic,0.7,10.0
2022-08-27,xixia xianggu mushroom,mushroom,0.18823529411764706,20.96764705882353
2022-08-28,black porcini,mushroom,0.2,91.6
2022-08-28,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-08-28,green and red hang pepper mix,capsicum,1.0,3.1875
2022-08-28,green hang pepper,capsicum,1.0,2.316666666666667
2022-08-28,green line pepper,capsicum,1.0,3.0617647058823527
2022-08-28,jigu,mushroom,1.0,3.2142857142857144
2022-08-28,lotus,aquatic,5.0,2.0
2022-08-28,xixia xianggu mushroom,mushroom,0.25263157894736843,21.6
2022-08-29,fresh edible fungus,mushroom,1.0,1.8333333333333333
2022-08-29,ginger and xiaomijiao mix,capsicum,1.0,2.3
2022-08-29,green and red hang pepper mix,capsicum,1.0,3.5307692307692307
2022-08-29,green hang pepper,capsicum,1.0,2.6333333333333333
2022-08-29,green line pepper,capsicum,1.0,3.1727272727272724
2022-08-29,jigu,mushroom,1.0,3.1470588235294117
2022-08-29,lotus,aquatic,5.0,2.0
2022-08-29,xixia xianggu mushroom,mushroom,0.2,19.356521739130436
2022-08-29,yuxingcao,flower,1.0,4.9
2022-08-30,black porcini,mushroom,0.2,91.6
2022-08-30,ginger and xiaomijiao mix,capsicum,1.0,2.5
2022-08-30,green and red hang pepper mix,capsicum,1.0,2.7
2022-08-30,green hang pepper,capsicum,1.0,2.9
2022-08-30,green line pepper,capsicum,1.0,3.9
2022-08-30,jigu,mushroom,1.0,3.6333333333333333
2022-08-30,lotus,aquatic,5.0,2.0
2022-08-30,xixia xianggu mushroom,mushroom,0.19130434782608696,21.22608695652174
2022-08-31,jigu,mushroom,1.0,3.2600000000000002
2022-08-31,xixia xianggu mushroom,mushroom,0.2,21.6
2022-09-01,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-01,green hang pepper,capsicum,1.0,2.9
2022-09-01,green line pepper,capsicum,1.0,3.7857142857142856
2022-09-01,jigu,mushroom,1.0,3.6999999999999997
2022-09-01,lotus,aquatic,5.0,2.0
2022-09-01,xixia xianggu mushroom,mushroom,0.2,22.741176470588236
2022-09-02,foreign garland chrysanthemum ,flower,0.3384615384615385,16.615384615384617
2022-09-02,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-02,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-02,green hang pepper,capsicum,1.0,2.42
2022-09-02,green line pepper,capsicum,1.0,3.3
2022-09-02,jigu,mushroom,1.0,3.1727272727272724
2022-09-02,tremella,mushroom,1.0,4.233333333333333
2022-09-02,xixia xianggu mushroom,mushroom,0.2,25.8
2022-09-02,yuxingcao,flower,1.0,4.9
2022-09-03,foreign garland chrysanthemum ,flower,0.48333333333333334,18.0
2022-09-03,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-03,green and red hang pepper mix,capsicum,1.0,3.633333333333333
2022-09-03,green hang pepper,capsicum,1.0,2.6999999999999997
2022-09-03,green line pepper,capsicum,1.0,3.8157894736842106
2022-09-03,jigu,mushroom,1.0,2.792307692307692
2022-09-03,xixia xianggu mushroom,mushroom,0.21000000000000002,20.6
2022-09-03,yuxingcao,flower,1.0,4.9
2022-09-04,foreign garland chrysanthemum ,flower,0.4600000000000001,18.0
2022-09-04,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-04,green and red hang pepper mix,capsicum,1.0,3.6333333333333333
2022-09-04,green hang pepper,capsicum,1.0,2.3
2022-09-04,green line pepper,capsicum,1.0,3.6473684210526316
2022-09-04,jigu,mushroom,1.0,3.3
2022-09-04,lotus,aquatic,5.0,2.0
2022-09-04,xixia xianggu mushroom,mushroom,0.2119402985074627,25.17910447761194
2022-09-04,yuxingcao,flower,1.0,4.9
2022-09-05,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-05,green and red hang pepper mix,capsicum,1.0,2.3
2022-09-05,green hang pepper,capsicum,1.0,2.9
2022-09-05,green line pepper,capsicum,1.0,3.3666666666666667
2022-09-05,jigu,mushroom,1.0,2.3
2022-09-05,lotus,aquatic,6.666666666666667,2.0
2022-09-05,xixia xianggu mushroom,mushroom,0.20606060606060606,25.8
2022-09-05,yuxingcao,flower,1.0,4.9
2022-09-06,foreign garland chrysanthemum ,flower,0.5555555555555556,18.0
2022-09-06,ginger and xiaomijiao mix,capsicum,1.0,3.3666666666666667
2022-09-06,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-06,green line pepper,capsicum,1.0,3.4199999999999995
2022-09-06,jigu,mushroom,1.0,2.9857142857142853
2022-09-06,lotus,aquatic,5.0,2.0
2022-09-06,xixia xianggu mushroom,mushroom,0.25,20.6
2022-09-06,yuxingcao,flower,1.0,4.9
2022-09-07,foreign garland chrysanthemum ,flower,0.5166666666666667,18.0
2022-09-07,ginger and xiaomijiao mix,capsicum,1.0,3.3666666666666667
2022-09-07,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-07,green hang pepper,capsicum,1.0,2.9
2022-09-07,green line pepper,capsicum,1.0,3.7857142857142856
2022-09-07,lotus,aquatic,7.5,2.0
2022-09-07,xixia xianggu mushroom,mushroom,0.2222222222222222,24.62222222222222
2022-09-07,yuxingcao,flower,1.0,4.9
2022-09-08,ginger and xiaomijiao mix,capsicum,1.0,2.8333333333333335
2022-09-08,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-08,green hang pepper,capsicum,1.0,2.9
2022-09-08,green line pepper,capsicum,1.0,4.816666666666667
2022-09-08,jigu,mushroom,1.0,2.5666666666666664
2022-09-08,lotus,aquatic,5.0,2.0
2022-09-08,xixia xianggu mushroom,mushroom,0.24117647058823527,23.341176470588238
2022-09-08,yuxingcao,flower,1.0,4.9
2022-09-09,agaricus bisporus,mushroom,1.0,7.9
2022-09-09,foreign garland chrysanthemum ,flower,0.44166666666666665,18.0
2022-09-09,ginger and xiaomijiao mix,capsicum,1.0,3.66
2022-09-09,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-09,green hang pepper,capsicum,1.0,2.0
2022-09-09,green line pepper,capsicum,1.0,4.364285714285715
2022-09-09,jigu,mushroom,1.0,3.4199999999999995
2022-09-09,lotus,aquatic,5.0,2.0
2022-09-09,xixia xianggu mushroom,mushroom,0.2326530612244898,24.951020408163266
2022-09-09,yuxingcao,flower,1.0,4.65
2022-09-10,ginger and xiaomijiao mix,capsicum,1.0,3.8999999999999995
2022-09-10,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-10,green hang pepper,capsicum,1.0,2.9
2022-09-10,green line pepper,capsicum,1.0,4.9
2022-09-10,jigu,mushroom,1.0,3.9
2022-09-10,lotus,aquatic,6.0,2.0
2022-09-10,xixia xianggu mushroom,mushroom,0.2323076923076923,25.8
2022-09-10,yuxingcao,flower,1.0,4.9
2022-09-11,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-11,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-11,green line pepper,capsicum,1.0,4.9
2022-09-11,jigu,mushroom,1.0,3.9
2022-09-11,lotus,aquatic,5.0,2.0
2022-09-11,xixia xianggu mushroom,mushroom,0.20800000000000002,25.8
2022-09-11,yuxingcao,flower,1.0,4.9
2022-09-12,fresh edible fungus,mushroom,1.0,2.5
2022-09-12,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-12,green line pepper,capsicum,1.0,4.9
2022-09-12,jigu,mushroom,1.0,3.9
2022-09-12,lotus,aquatic,5.0,2.0
2022-09-12,xixia xianggu mushroom,mushroom,0.20400000000000001,25.8
2022-09-12,yuxingcao,flower,1.0,4.4
2022-09-13,fresh edible fungus,mushroom,1.0,1.8333333333333333
2022-09-13,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-13,green line pepper,capsicum,1.0,4.9
2022-09-13,jigu,mushroom,1.0,3.027272727272727
2022-09-13,lotus,aquatic,5.0,2.0
2022-09-13,xixia xianggu mushroom,mushroom,0.20833333333333334,22.766666666666666
2022-09-13,yuxingcao,flower,1.0,4.9
2022-09-14,fresh edible fungus,mushroom,1.0,1.5
2022-09-14,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-14,jigu,mushroom,1.0,3.9
2022-09-14,lotus,aquatic,5.0,2.0
2022-09-14,xixia xianggu mushroom,mushroom,0.2,21.799999999999997
2022-09-14,yuxingcao,flower,1.0,4.9
2022-09-15,fresh edible fungus,mushroom,1.0,2.0
2022-09-15,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-15,green line pepper,capsicum,1.0,4.9
2022-09-15,jigu,mushroom,1.0,3.9
2022-09-15,lotus,aquatic,5.0,2.0
2022-09-15,tremella,mushroom,1.0,4.9
2022-09-15,xixia xianggu mushroom,mushroom,0.2,25.8
2022-09-16,fresh edible fungus,mushroom,1.0,1.8333333333333333
2022-09-16,ginger and xiaomijiao mix,capsicum,1.0,3.6333333333333333
2022-09-16,green line pepper,capsicum,1.0,4.358333333333333
2022-09-16,jigu,mushroom,1.0,2.62
2022-09-16,wild lotus root,aquatic,0.5666666666666668,12.0
2022-09-16,xixia xianggu mushroom,mushroom,0.225,21.900000000000002
2022-09-16,yuxingcao,flower,1.0,4.9
2022-09-17,fresh edible fungus,mushroom,1.0,2.3285714285714287
2022-09-17,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-17,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-17,green line pepper,capsicum,1.0,4.536363636363637
2022-09-17,jigu,mushroom,1.0,3.9
2022-09-17,lotus,aquatic,5.0,2.0
2022-09-17,wild lotus root,aquatic,0.65,12.0
2022-09-17,xixia xianggu mushroom,mushroom,0.20967741935483872,23.116129032258065
2022-09-17,yuxingcao,flower,1.0,4.366666666666667
2022-09-18,caidian quinoa artemisia,flower,0.2647058823529412,18.405882352941177
2022-09-18,fresh edible fungus,mushroom,1.0,2.5
2022-09-18,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-18,green and red hang pepper mix,capsicum,1.0,3.0999999999999996
2022-09-18,green line pepper,capsicum,1.0,4.733333333333333
2022-09-18,jigu,mushroom,1.0,3.4428571428571426
2022-09-18,lotus,aquatic,5.0,2.0
2022-09-18,wild lotus root,aquatic,0.7,12.0
2022-09-18,xixia xianggu mushroom,mushroom,0.2018867924528302,22.856603773584908
2022-09-18,yuxingcao,flower,1.0,4.9
2022-09-19,caidian quinoa artemisia,flower,0.2090909090909091,12.618181818181819
2022-09-19,fresh edible fungus,mushroom,1.0,1.8333333333333333
2022-09-19,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-19,green line pepper,capsicum,1.0,4.4
2022-09-19,wild lotus root,aquatic,0.7,12.0
2022-09-19,xixia xianggu mushroom,mushroom,0.22083333333333333,25.8
2022-09-20,caidian quinoa artemisia,flower,0.3,18.220000000000002
2022-09-20,fresh edible fungus,mushroom,1.0,2.1
2022-09-20,ginger and xiaomijiao mix,capsicum,1.0,3.3666666666666667
2022-09-20,green line pepper,capsicum,1.0,4.9
2022-09-20,xixia xianggu mushroom,mushroom,0.21086956521739134,25.8
2022-09-21,caidian quinoa artemisia,flower,0.27999999999999997,15.85
2022-09-21,fresh edible fungus,mushroom,1.0,2.1666666666666665
2022-09-21,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-21,green line pepper,capsicum,1.0,4.9
2022-09-21,jigu,mushroom,1.0,2.5285714285714285
2022-09-21,xixia xianggu mushroom,mushroom,0.22745098039215686,22.903921568627453
2022-09-21,yuxingcao,flower,1.0,4.9
2022-09-22,caidian quinoa artemisia,flower,0.26666666666666666,18.483333333333334
2022-09-22,fresh edible fungus,mushroom,1.0,2.08
2022-09-22,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-22,jigu,mushroom,1.0,3.9
2022-09-22,xixia xianggu mushroom,mushroom,0.19,23.6
2022-09-22,yuxingcao,flower,1.0,4.9
2022-09-23,caidian quinoa artemisia,flower,0.3111111111111111,16.288888888888888
2022-09-23,fresh edible fungus,mushroom,1.0,1.822222222222222
2022-09-23,ginger and xiaomijiao mix,capsicum,1.0,3.3666666666666667
2022-09-23,green and red hang pepper mix,capsicum,1.0,3.6333333333333333
2022-09-23,honghu lotus,aquatic,1.0,11.8
2022-09-23,jigu,mushroom,1.0,3.011111111111111
2022-09-23,xixia xianggu mushroom,mushroom,0.2,23.6
2022-09-24,caidian quinoa artemisia,flower,0.30000000000000004,18.044444444444444
2022-09-24,fresh edible fungus,mushroom,1.0,2.5
2022-09-24,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-24,green and red hang pepper mix,capsicum,1.0,3.9000000000000004
2022-09-24,jigu,mushroom,1.0,3.4428571428571426
2022-09-24,xixia xianggu mushroom,mushroom,0.20294117647058824,21.094117647058823
2022-09-24,yuxingcao,flower,1.0,4.677777777777778
2022-09-25,caidian quinoa artemisia,flower,0.2375,19.8
2022-09-25,fresh edible fungus,mushroom,1.0,2.1666666666666665
2022-09-25,ginger and xiaomijiao mix,capsicum,1.0,3.0999999999999996
2022-09-25,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-25,green line pepper,capsicum,1.0,4.9
2022-09-25,jigu,mushroom,1.0,2.966666666666667
2022-09-25,radish leaves,flower,1.0,4.0
2022-09-25,xixia xianggu mushroom,mushroom,0.20952380952380953,23.6
2022-09-25,yuxingcao,flower,1.0,4.9
2022-09-26,caidian quinoa artemisia,flower,0.27999999999999997,19.8
2022-09-26,fresh edible fungus,mushroom,1.0,1.9
2022-09-26,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-09-26,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-26,green hang pepper,capsicum,1.0,4.9
2022-09-26,jigu,mushroom,1.0,2.6999999999999997
2022-09-26,xixia xianggu mushroom,mushroom,0.20714285714285716,20.242857142857144
2022-09-26,yuxingcao,flower,1.0,4.9
2022-09-27,caidian quinoa artemisia,flower,0.2,19.8
2022-09-27,fresh edible fungus,mushroom,1.0,2.5
2022-09-27,ginger and xiaomijiao mix,capsicum,1.0,2.8333333333333335
2022-09-27,green and red hang pepper mix,capsicum,1.0,3.9
2022-09-27,jigu,mushroom,1.0,3.9
2022-09-27,xixia xianggu mushroom,mushroom,0.2222222222222222,21.6
2022-09-27,yuxingcao,flower,1.0,3.7
2022-09-28,fresh edible fungus,mushroom,1.0,2.0
2022-09-28,ginger and xiaomijiao mix,capsicum,1.0,2.7
2022-09-28,green and red hang pepper mix,capsicum,1.0,3.15
2022-09-28,jigu,mushroom,1.0,3.2600000000000002
2022-09-28,local xiaomao cabbage,flower,0.30000000000000004,4.8
2022-09-28,xixia xianggu mushroom,mushroom,0.21052631578947367,21.147368421052633
2022-09-28,yuxingcao,flower,1.0,4.9
2022-09-29,fresh edible fungus,mushroom,1.0,2.1666666666666665
2022-09-29,ginger and xiaomijiao mix,capsicum,1.0,3.1
2022-09-29,green and red hang pepper mix,capsicum,1.0,3.411764705882353
2022-09-29,green line pepper,capsicum,1.0,4.9
2022-09-29,jigu,mushroom,1.0,2.5666666666666664
2022-09-29,local xiaomao cabbage,flower,0.30000000000000004,4.8
2022-09-29,xixia xianggu mushroom,mushroom,0.21600000000000003,21.6
2022-09-29,yuxingcao,flower,1.0,4.233333333333333
2022-09-30,fresh edible fungus,mushroom,1.0,2.0
2022-09-30,ginger and xiaomijiao mix,capsicum,1.0,3.6
2022-09-30,green line pepper,capsicum,1.0,4.9
2022-09-30,jigu,mushroom,1.0,3.011111111111111
2022-09-30,xixia xianggu mushroom,mushroom,0.2,21.6
2022-09-30,yuxingcao,flower,1.0,4.1
2022-10-01,fresh edible fungus,mushroom,1.0,1.7461538461538462
2022-10-01,ginger and xiaomijiao mix,capsicum,1.0,3.9000000000000004
2022-10-01,green line pepper,capsicum,1.0,3.9
2022-10-01,jigu,mushroom,1.0,3.5
2022-10-01,local xiaomao cabbage,flower,0.36,4.8
2022-10-01,radish leaves,flower,0.6,6.0
2022-10-01,xixia xianggu mushroom,mushroom,0.21774193548387097,19.8
2022-10-01,yuxingcao,flower,1.0,4.9
2022-10-02,fresh edible fungus,mushroom,1.0,1.78
2022-10-02,ginger and xiaomijiao mix,capsicum,1.0,3.5799999999999996
2022-10-02,jigu,mushroom,1.0,3.5799999999999996
2022-10-02,local xiaomao cabbage,flower,0.48,4.8
2022-10-02,xixia xianggu mushroom,mushroom,0.2,19.8
2022-10-03,fresh edible fungus,mushroom,1.0,1.9
2022-10-03,ginger and xiaomijiao mix,capsicum,1.0,3.2363636363636363
2022-10-03,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-03,jigu,mushroom,1.0,3.9
2022-10-03,local xiaomao cabbage,flower,0.25,4.8
2022-10-03,xixia xianggu mushroom,mushroom,0.21034482758620693,19.8
2022-10-04,fresh edible fungus,mushroom,1.0,2.1
2022-10-04,ginger and xiaomijiao mix,capsicum,1.0,3.1999999999999997
2022-10-04,green and red hang pepper mix,capsicum,1.0,3.9000000000000004
2022-10-04,jigu,mushroom,1.0,3.9
2022-10-04,local xiaomao cabbage,flower,0.4,4.8
2022-10-04,xixia xianggu mushroom,mushroom,0.2672727272727273,19.8
2022-10-05,foreign garland chrysanthemum ,flower,0.4,10.0
2022-10-05,fresh edible fungus,mushroom,1.0,1.5
2022-10-05,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-10-05,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-05,jigu,mushroom,1.0,3.9
2022-10-05,local xiaomao cabbage,flower,0.36875,4.8
2022-10-05,xixia xianggu mushroom,mushroom,0.24555555555555558,19.782222222222224
2022-10-05,yuxingcao,flower,1.0,4.9
2022-10-06,fresh edible fungus,mushroom,1.0,2.5
2022-10-06,ginger and xiaomijiao mix,capsicum,1.0,3.9000000000000004
2022-10-06,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-06,jigu,mushroom,1.0,3.9
2022-10-06,local xiaomao cabbage,flower,0.35,4.8
2022-10-06,the crab flavor mushroom,mushroom,1.0,3.5
2022-10-06,xixia xianggu mushroom,mushroom,0.27686567164179104,19.8
2022-10-07,ginger and xiaomijiao mix,capsicum,1.0,3.9000000000000004
2022-10-07,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-07,the crab flavor mushroom,mushroom,1.0,3.5
2022-10-07,tremella,mushroom,1.0,2.9
2022-10-07,xixia xianggu mushroom,mushroom,0.22321428571428573,19.65892857142857
2022-10-08,fresh edible fungus,mushroom,1.0,2.1
2022-10-08,ginger and xiaomijiao mix,capsicum,1.0,3.6714285714285713
2022-10-08,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-08,local xiaomao cabbage,flower,0.3368421052631579,4.8
2022-10-08,xixia xianggu mushroom,mushroom,0.21333333333333335,19.8
2022-10-09,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-10-09,green and red hang pepper mix,capsicum,1.0,2.3
2022-10-09,xixia xianggu mushroom,mushroom,0.2,21.6
2022-10-10,fresh edible fungus,mushroom,1.0,1.9444444444444444
2022-10-10,ginger and xiaomijiao mix,capsicum,1.0,3.5799999999999996
2022-10-10,green line pepper,capsicum,1.0,3.9
2022-10-10,xixia xianggu mushroom,mushroom,0.2,21.6
2022-10-11,fresh edible fungus,mushroom,1.0,1.3
2022-10-11,ginger and xiaomijiao mix,capsicum,1.0,2.4166666666666665
2022-10-11,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-11,green line pepper,capsicum,1.0,3.9
2022-10-11,xixia xianggu mushroom,mushroom,0.21250000000000002,21.6
2022-10-12,fresh edible fungus,mushroom,1.0,2.2
2022-10-12,ginger and xiaomijiao mix,capsicum,1.0,3.0555555555555554
2022-10-12,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-12,xixia xianggu mushroom,mushroom,0.23333333333333334,21.6
2022-10-13,fresh edible fungus,mushroom,1.0,2.5
2022-10-13,ginger and xiaomijiao mix,capsicum,1.0,3.1875
2022-10-13,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-13,local xiaomao cabbage,flower,0.45,4.8
2022-10-13,xixia xianggu mushroom,mushroom,0.21875,21.6
2022-10-14,fresh edible fungus,mushroom,1.0,1.8333333333333333
2022-10-14,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-10-14,local xiaomao cabbage,flower,0.43333333333333335,4.8
2022-10-14,xixia xianggu mushroom,mushroom,0.20952380952380953,21.6
2022-10-14,yellow baicai,flower,0.30000000000000004,7.0
2022-10-15,fresh edible fungus,mushroom,1.0,2.1
2022-10-15,ginger and xiaomijiao mix,capsicum,1.0,3.9
2022-10-15,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-15,jigu,mushroom,1.0,3.0384615384615383
2022-10-15,local xiaomao cabbage,flower,0.39999999999999997,4.8
2022-10-15,longyacai,flower,0.8272727272727273,8.8
2022-10-15,xixia xianggu mushroom,mushroom,0.20317460317460317,21.6
2022-10-15,yellow baicai,flower,0.37222222222222223,7.0
2022-10-16,fresh edible fungus,mushroom,1.0,2.2
2022-10-16,ginger and xiaomijiao mix,capsicum,1.0,2.5846153846153848
2022-10-16,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-16,jigu,mushroom,1.0,3.9
2022-10-16,local xiaomao cabbage,flower,0.3476190476190476,4.8
2022-10-16,longyacai,flower,0.5,8.8
2022-10-16,xixia xianggu mushroom,mushroom,0.2138888888888889,21.6
2022-10-16,yellow baicai,flower,0.26666666666666666,7.0
2022-10-17,fresh edible fungus,mushroom,1.0,2.1666666666666665
2022-10-17,ginger and xiaomijiao mix,capsicum,1.0,2.95
2022-10-17,green and red hang pepper mix,capsicum,1.0,3.9
2022-10-17,jigu,mushroom,1.0,2.8333333333333335
2022-10-17,local xiaomao cabbage,flower,0.3333333333333333,4.8
2022-10-17,yellow baicai,flower,0.4,7.0
2022-10-18,fresh edible fungus,mushroom,1.0,1.6555555555555557
2022-10-18,ginger and xiaomijiao mix,capsicum,1.0,2.0
2022-10-18,green and red hang pepper mix,capsicum,1.0,3.266666666666667
2022-10-18,jigu,mushroom,1.0,2.62
2022-10-18,local xiaomao cabbage,flower,0.3,3.8
2022-10-18,yellow baicai,flower,0.43333333333333335,7.0
2022-10-18,yuxingcao,flower,1.0,4.9
2022-10-19,fresh edible fungus,mushroom,1.0,1.6
2022-10-19,ginger and xiaomijiao mix,capsicum,1.0,2.0
